,experiment,episode,reward,step,epsilon
590,noisy,590,609.0,84570,0
591,noisy,591,610.0,84628,0
592,noisy,592,1331.0,84837,0
593,noisy,593,654.0,84907,0
594,noisy,594,1422.0,85096,0
595,noisy,595,1029.0,85288,0
596,noisy,596,814.0,85435,0
597,noisy,597,611.0,85529,0
598,noisy,598,237.0,85559,0
599,noisy,599,1340.0,85735,0
600,noisy,600,245.0,85764,0
601,noisy,601,1638.0,86206,0
602,noisy,602,738.0,86337,0
603,noisy,603,743.0,86501,0
604,noisy,604,249.0,86528,0
605,noisy,605,1329.0,86687,0
606,noisy,606,811.0,86848,0
607,noisy,607,651.0,86931,0
608,noisy,608,1032.0,87142,0
609,noisy,609,728.0,88851,0
610,noisy,610,251.0,88878,0
611,noisy,611,246.0,88905,0
612,noisy,612,613.0,88976,0
613,noisy,613,246.0,89003,0
614,noisy,614,1672.0,89223,0
615,noisy,615,637.0,89293,0
616,noisy,616,621.0,89355,0
617,noisy,617,1313.0,89552,0
618,noisy,618,790.0,89817,0
619,noisy,619,626.0,89901,0
620,noisy,620,641.0,89973,0
621,noisy,621,630.0,90055,0
622,noisy,622,618.0,90116,0
623,noisy,623,819.0,90238,0
624,noisy,624,1051.0,90394,0
625,noisy,625,1067.0,90548,0
626,noisy,626,1264.0,91094,0
627,noisy,627,251.0,91122,0
628,noisy,628,608.0,91189,0
629,noisy,629,1665.0,91519,0
630,noisy,630,753.0,91685,0
631,noisy,631,1145.0,91842,0
632,noisy,632,1045.0,91973,0
633,noisy,633,654.0,92041,0
634,noisy,634,640.0,92180,0
635,noisy,635,654.0,92248,0
636,noisy,636,627.0,92332,0
637,noisy,637,626.0,92397,0
638,noisy,638,1051.0,92598,0
639,noisy,639,807.0,92783,0
640,noisy,640,815.0,92927,0
641,noisy,641,607.0,92985,0
642,noisy,642,232.0,93018,0
643,noisy,643,616.0,93086,0
644,noisy,644,1333.0,93239,0
645,noisy,645,610.0,93300,0
646,noisy,646,610.0,93358,0
647,noisy,647,611.0,93415,0
648,noisy,648,1037.0,93590,0
649,noisy,649,624.0,93654,0
650,noisy,650,611.0,93711,0
651,noisy,651,620.0,93796,0
652,noisy,652,608.0,93863,0
653,noisy,653,623.0,93936,0
654,noisy,654,639.0,94015,0
655,noisy,655,615.0,94093,0
656,noisy,656,1305.0,94440,0
657,noisy,657,638.0,94513,0
658,noisy,658,618.0,94593,0
659,noisy,659,770.0,94738,0
660,noisy,660,625.0,94810,0
661,noisy,661,611.0,94876,0
662,noisy,662,606.0,94933,0
663,noisy,663,1423.0,95109,0
664,noisy,664,609.0,95198,0
665,noisy,665,235.0,95230,0
666,noisy,666,234.0,95262,0
667,noisy,667,641.0,95395,0
668,noisy,668,629.0,95474,0
669,noisy,669,654.0,95543,0
670,noisy,670,617.0,95612,0
671,noisy,671,716.0,95751,0
672,noisy,672,622.0,95830,0
673,noisy,673,1050.0,95982,0
674,noisy,674,728.0,96152,0
675,noisy,675,729.0,96251,0
676,noisy,676,1336.0,96483,0
677,noisy,677,617.0,96545,0
678,noisy,678,1159.0,96676,0
679,noisy,679,250.0,96703,0
680,noisy,680,1294.0,97013,0
681,noisy,681,607.0,97077,0
682,noisy,682,611.0,97136,0
683,noisy,683,1138.0,97332,0
684,noisy,684,1015.0,97597,0
685,noisy,685,611.0,97655,0
686,noisy,686,610.0,97712,0
687,noisy,687,620.0,97789,0
688,noisy,688,747.0,97901,0
689,noisy,689,1031.0,98141,0
690,noisy,690,608.0,98207,0
691,noisy,691,746.0,98339,0
692,noisy,692,654.0,98407,0
693,noisy,693,615.0,98557,0
694,noisy,694,1689.0,98775,0
695,noisy,695,725.0,99004,0
696,noisy,696,1344.0,99158,0
697,noisy,697,609.0,99287,0
698,noisy,698,620.0,99376,0
699,noisy,699,1339.0,99566,0
700,noisy,700,754.0,99679,0
701,noisy,701,610.0,99738,0
702,noisy,702,606.0,99816,0
703,noisy,703,236.0,99847,0
704,noisy,704,638.0,99995,0
705,noisy,705,1319.0,100153,0
706,noisy,706,811.0,100313,0
707,noisy,707,610.0,100380,0
708,noisy,708,1006.0,100695,0
709,noisy,709,599.0,100807,0
710,noisy,710,1313.0,101112,0
711,noisy,711,1037.0,101268,0
712,noisy,712,797.0,101496,0
713,noisy,713,1328.0,101720,0
714,noisy,714,1322.0,101898,0
715,noisy,715,250.0,101926,0
716,noisy,716,1665.0,102223,0
717,noisy,717,235.0,102255,0
718,noisy,718,234.0,102287,0
719,noisy,719,609.0,102348,0
720,noisy,720,2970.0,103104,0
721,noisy,721,1037.0,103278,0
722,noisy,722,235.0,103310,0
723,noisy,723,638.0,103455,0
724,noisy,724,244.0,103485,0
725,noisy,725,1344.0,103653,0
726,noisy,726,1320.0,103852,0
727,noisy,727,1321.0,104003,0
728,noisy,728,600.0,104136,0
729,noisy,729,1038.0,104279,0
730,noisy,730,750.0,104436,0
731,noisy,731,1308.0,104652,0
732,noisy,732,1039.0,104826,0
733,noisy,733,633.0,104894,0
734,noisy,734,815.0,105036,0
735,noisy,735,753.0,105153,0
736,noisy,736,1427.0,105330,0
737,noisy,737,1064.0,105472,0
738,noisy,738,1025.0,105818,0
739,noisy,739,628.0,105896,0
740,noisy,740,611.0,106003,0
741,noisy,741,234.0,106034,0
742,noisy,742,1346.0,106197,0
743,noisy,743,1921.0,106439,0
744,noisy,744,614.0,106508,0
745,noisy,745,1047.0,106672,0
746,noisy,746,236.0,106704,0
747,noisy,747,637.0,106786,0
748,noisy,748,623.0,106862,0
749,noisy,749,1688.0,107080,0
750,noisy,750,617.0,107143,0
751,noisy,751,1044.0,107401,0
752,noisy,752,607.0,107464,0
753,noisy,753,606.0,107557,0
754,noisy,754,1708.0,107743,0
755,noisy,755,609.0,107802,0
756,noisy,756,596.0,107939,0
757,noisy,757,617.0,108031,0
758,noisy,758,1042.0,108184,0
759,noisy,759,1345.0,108372,0
760,noisy,760,1693.0,108617,0
761,noisy,761,1692.0,108859,0
762,noisy,762,1330.0,108994,0
763,noisy,763,240.0,109025,0
764,noisy,764,1298.0,109296,0
765,noisy,765,1910.0,109552,0
766,noisy,766,1148.0,109705,0
767,noisy,767,1343.0,109856,0
768,noisy,768,235.0,109888,0
769,noisy,769,1042.0,110045,0
770,noisy,770,611.0,110107,0
771,noisy,771,1031.0,110282,0
772,noisy,772,611.0,110349,0
773,noisy,773,1322.0,110540,0
774,noisy,774,1335.0,110689,0
775,noisy,775,630.0,110775,0
776,noisy,776,609.0,110834,0
777,noisy,777,630.0,110902,0
778,noisy,778,610.0,110962,0
779,noisy,779,1058.0,111077,0
780,noisy,780,627.0,111143,0
781,noisy,781,1018.0,111416,0
782,noisy,782,620.0,111549,0
783,noisy,783,619.0,111614,0
784,noisy,784,634.0,111690,0
785,noisy,785,739.0,111822,0
786,noisy,786,620.0,111915,0
787,noisy,787,610.0,112000,0
788,noisy,788,251.0,112027,0
789,noisy,789,1341.0,112202,0
790,noisy,790,633.0,112288,0
791,noisy,791,1038.0,112442,0
792,noisy,792,1329.0,112629,0
793,noisy,793,817.0,112762,0
794,noisy,794,598.0,112953,0
795,noisy,795,1687.0,113178,0
796,noisy,796,1030.0,113371,0
797,noisy,797,611.0,113431,0
798,noisy,798,633.0,113510,0
799,noisy,799,609.0,113568,0
